date,guests,is_holiday,day_of_week,month,is_weekend,days_since_start,guests_lag_1,guests_lag_7,guests_lag_14,guests_lag_28,guests_mean_7,guests_mean_14,guests_mean_28
2023-05-24,18,0,2,5,0,508,19.0,21.0,19.0,24.0,23.714285714285715,21.928571428571427,21.678571428571427
2023-05-25,25,0,3,5,0,509,18.0,24.0,23.0,22.0,23.285714285714285,21.857142857142858,21.464285714285715
2023-05-26,21,0,4,5,0,510,25.0,29.0,17.0,15.0,23.428571428571427,22.0,21.571428571428573
2023-05-27,17,0,5,5,1,511,21.0,24.0,20.0,23.0,22.285714285714285,22.285714285714285,21.785714285714285
2023-05-28,30,0,6,5,1,512,17.0,18.0,18.0,27.0,21.285714285714285,22.071428571428573,21.571428571428573
2023-05-29,15,1,0,5,0,513,30.0,31.0,23.0,23.0,23.0,22.928571428571427,21.678571428571427
2023-05-30,19,0,1,5,0,514,15.0,19.0,21.0,22.0,20.714285714285715,22.357142857142858,21.392857142857142
2023-05-31,22,0,2,5,0,515,19.0,18.0,21.0,18.0,20.714285714285715,22.214285714285715,21.285714285714285
2023-06-01,19,0,3,6,0,516,22.0,25.0,24.0,24.0,21.285714285714285,22.285714285714285,21.428571428571427
2023-06-02,24,0,4,6,0,517,19.0,21.0,29.0,20.0,20.428571428571427,21.928571428571427,21.25
2023-06-03,16,0,5,6,1,518,24.0,17.0,24.0,17.0,20.857142857142858,21.571428571428573,21.392857142857142
2023-06-04,18,0,6,6,1,519,16.0,30.0,18.0,19.0,20.714285714285715,21.0,21.357142857142858
2023-06-05,22,0,0,6,0,520,18.0,15.0,31.0,23.0,19.0,21.0,21.321428571428573
2023-06-06,16,0,1,6,0,521,22.0,19.0,19.0,23.0,20.0,20.357142857142858,21.285714285714285
2023-06-07,17,0,2,6,0,522,16.0,22.0,18.0,19.0,19.571428571428573,20.142857142857142,21.035714285714285
2023-06-08,17,0,3,6,0,523,17.0,19.0,25.0,23.0,18.857142857142858,20.071428571428573,20.964285714285715
2023-06-09,24,0,4,6,0,524,17.0,24.0,21.0,17.0,18.571428571428573,19.5,20.75
2023-06-10,26,0,5,6,1,525,24.0,16.0,17.0,20.0,18.571428571428573,19.714285714285715,21.0
2023-06-11,20,0,6,6,1,526,26.0,18.0,30.0,18.0,20.0,20.357142857142858,21.214285714285715
2023-06-12,22,0,0,6,0,527,20.0,22.0,15.0,23.0,20.285714285714285,19.642857142857142,21.285714285714285
2023-06-13,17,0,1,6,0,528,22.0,16.0,19.0,21.0,20.285714285714285,20.142857142857142,21.25
2023-06-14,19,0,2,6,0,529,17.0,17.0,22.0,21.0,20.428571428571427,20.0,21.107142857142858
2023-06-15,23,0,3,6,0,530,19.0,17.0,19.0,24.0,20.714285714285715,19.785714285714285,21.035714285714285
2023-06-16,22,0,4,6,0,531,23.0,24.0,24.0,29.0,21.571428571428573,20.071428571428573,21.0
2023-06-17,23,0,5,6,1,532,22.0,26.0,16.0,24.0,21.285714285714285,19.928571428571427,20.75
2023-06-18,14,0,6,6,1,533,23.0,20.0,18.0,18.0,20.857142857142858,20.428571428571427,20.714285714285715
2023-06-19,28,1,0,6,0,534,14.0,22.0,22.0,31.0,20.0,20.142857142857142,20.571428571428573
2023-06-20,17,0,1,6,0,535,28.0,17.0,16.0,19.0,20.857142857142858,20.571428571428573,20.464285714285715
2023-06-21,21,0,2,6,0,536,17.0,19.0,17.0,18.0,20.857142857142858,20.642857142857142,20.392857142857142
2023-06-22,17,0,3,6,0,537,21.0,23.0,17.0,25.0,21.142857142857142,20.928571428571427,20.5
2023-06-23,20,0,4,6,0,538,17.0,22.0,24.0,21.0,20.285714285714285,20.928571428571427,20.214285714285715
2023-06-24,15,0,5,6,1,539,20.0,23.0,26.0,17.0,20.0,20.642857142857142,20.178571428571427
2023-06-25,19,0,6,6,1,540,15.0,14.0,20.0,30.0,18.857142857142858,19.857142857142858,20.107142857142858
2023-06-26,25,0,0,6,0,541,19.0,28.0,22.0,15.0,19.571428571428573,19.785714285714285,19.714285714285715
2023-06-27,15,0,1,6,0,542,25.0,17.0,17.0,19.0,19.142857142857142,20.0,20.071428571428573
2023-06-28,21,0,2,6,0,543,15.0,21.0,19.0,22.0,18.857142857142858,19.857142857142858,19.928571428571427
2023-06-29,24,0,3,6,0,544,21.0,17.0,23.0,19.0,18.857142857142858,20.0,19.892857142857142
2023-06-30,20,0,4,6,0,545,24.0,20.0,22.0,24.0,19.857142857142858,20.071428571428573,20.071428571428573
2023-07-01,25,0,5,7,1,546,20.0,15.0,23.0,16.0,19.857142857142858,19.928571428571427,19.928571428571427
2023-07-02,15,0,6,7,1,547,25.0,19.0,14.0,18.0,21.285714285714285,20.071428571428573,20.25
2023-07-03,17,0,0,7,0,548,15.0,25.0,28.0,22.0,20.714285714285715,20.142857142857142,20.142857142857142
2023-07-04,21,1,1,7,0,549,17.0,15.0,17.0,16.0,19.571428571428573,19.357142857142858,19.964285714285715
2023-07-05,18,0,2,7,0,550,21.0,21.0,21.0,17.0,20.428571428571427,19.642857142857142,20.142857142857142
2023-07-06,23,0,3,7,0,551,18.0,24.0,17.0,17.0,20.0,19.428571428571427,20.178571428571427
2023-07-07,21,0,4,7,0,552,23.0,20.0,20.0,24.0,19.857142857142858,19.857142857142858,20.392857142857142
2023-07-08,23,0,5,7,1,553,21.0,25.0,15.0,26.0,20.0,19.928571428571427,20.285714285714285
2023-07-09,15,0,6,7,1,554,23.0,15.0,19.0,20.0,19.714285714285715,20.5,20.178571428571427
2023-07-10,25,0,0,7,0,555,15.0,17.0,25.0,22.0,19.714285714285715,20.214285714285715,20.0
2023-07-11,18,0,1,7,0,556,25.0,21.0,15.0,17.0,20.857142857142858,20.214285714285715,20.107142857142858
2023-07-12,11,0,2,7,0,557,18.0,18.0,21.0,19.0,20.428571428571427,20.428571428571427,20.142857142857142
2023-07-13,21,0,3,7,0,558,11.0,23.0,24.0,23.0,19.428571428571427,19.714285714285715,19.857142857142858
2023-07-14,19,0,4,7,0,559,21.0,21.0,20.0,22.0,19.142857142857142,19.5,19.785714285714285
2023-07-15,15,0,5,7,1,560,19.0,23.0,25.0,23.0,18.857142857142858,19.428571428571427,19.678571428571427
2023-07-16,23,0,6,7,1,561,15.0,15.0,15.0,14.0,17.714285714285715,18.714285714285715,19.392857142857142
2023-07-17,26,0,0,7,0,562,23.0,25.0,17.0,28.0,18.857142857142858,19.285714285714285,19.714285714285715
2023-07-18,16,0,1,7,0,563,26.0,18.0,21.0,17.0,19.0,19.928571428571427,19.642857142857142
2023-07-19,20,0,2,7,0,564,16.0,11.0,18.0,21.0,18.714285714285715,19.571428571428573,19.607142857142858
2023-07-20,22,0,3,7,0,565,20.0,21.0,23.0,17.0,20.0,19.714285714285715,19.571428571428573
2023-07-21,26,0,4,7,0,566,22.0,19.0,21.0,20.0,20.142857142857142,19.642857142857142,19.75
2023-07-22,17,0,5,7,1,567,26.0,15.0,23.0,15.0,21.142857142857142,20.0,19.964285714285715
2023-07-23,18,0,6,7,1,568,17.0,23.0,15.0,19.0,21.428571428571427,19.571428571428573,20.035714285714285
2023-07-24,25,0,0,7,0,569,18.0,26.0,25.0,25.0,20.714285714285715,19.785714285714285,20.0
2023-07-25,17,0,1,7,0,570,25.0,16.0,18.0,15.0,20.571428571428573,19.785714285714285,20.0
2023-07-26,22,0,2,7,0,571,17.0,20.0,11.0,21.0,20.714285714285715,19.714285714285715,20.071428571428573
2023-07-27,15,0,3,7,0,572,22.0,22.0,21.0,24.0,21.0,20.5,20.107142857142858
2023-07-28,19,0,4,7,0,573,15.0,26.0,19.0,20.0,20.0,20.071428571428573,19.785714285714285
2023-07-29,23,0,5,7,1,574,19.0,17.0,15.0,25.0,19.0,20.071428571428573,19.75
2023-07-30,21,0,6,7,1,575,23.0,18.0,23.0,15.0,19.857142857142858,20.642857142857142,19.678571428571427
2023-07-31,21,0,0,7,0,576,21.0,25.0,26.0,17.0,20.285714285714285,20.5,19.892857142857142
2023-08-01,23,0,1,8,0,577,21.0,17.0,16.0,21.0,19.714285714285715,20.142857142857142,20.035714285714285
2023-08-02,23,0,2,8,0,578,23.0,22.0,20.0,18.0,20.571428571428573,20.642857142857142,20.107142857142858
2023-08-03,16,0,3,8,0,579,23.0,15.0,22.0,23.0,20.714285714285715,20.857142857142858,20.285714285714285
2023-08-04,19,0,4,8,0,580,16.0,19.0,26.0,21.0,20.857142857142858,20.428571428571427,20.035714285714285
2023-08-05,25,0,5,8,1,581,19.0,23.0,17.0,23.0,20.857142857142858,19.928571428571427,19.964285714285715
2023-08-06,26,0,6,8,1,582,25.0,21.0,18.0,15.0,21.142857142857142,20.5,20.035714285714285
2023-08-07,15,0,0,8,0,583,26.0,21.0,25.0,25.0,21.857142857142858,21.071428571428573,20.428571428571427
2023-08-08,15,0,1,8,0,584,15.0,23.0,17.0,18.0,21.0,20.357142857142858,20.071428571428573
2023-08-09,19,0,2,8,0,585,15.0,23.0,22.0,11.0,19.857142857142858,20.214285714285715,19.964285714285715
2023-08-10,22,0,3,8,0,586,19.0,16.0,15.0,21.0,19.285714285714285,20.0,20.25
2023-08-11,17,0,4,8,0,587,22.0,19.0,19.0,19.0,20.142857142857142,20.5,20.285714285714285
2023-08-12,24,0,5,8,1,588,17.0,25.0,23.0,15.0,19.857142857142858,20.357142857142858,20.214285714285715
2023-08-13,19,0,6,8,1,589,24.0,26.0,21.0,23.0,19.714285714285715,20.428571428571427,20.535714285714285
2023-08-14,22,0,0,8,0,590,19.0,15.0,21.0,26.0,18.714285714285715,20.285714285714285,20.392857142857142
2023-08-15,26,0,1,8,0,591,22.0,15.0,23.0,16.0,19.714285714285715,20.357142857142858,20.25
2023-08-16,18,0,2,8,0,592,26.0,19.0,23.0,20.0,21.285714285714285,20.571428571428573,20.607142857142858
2023-08-17,30,0,3,8,0,593,18.0,22.0,16.0,22.0,21.142857142857142,20.214285714285715,20.535714285714285
2023-08-18,22,0,4,8,0,594,30.0,17.0,19.0,26.0,22.285714285714285,21.214285714285715,20.821428571428573
2023-08-19,20,0,5,8,1,595,22.0,24.0,25.0,17.0,23.0,21.428571428571427,20.678571428571427
2023-08-20,27,0,6,8,1,596,20.0,19.0,26.0,18.0,22.428571428571427,21.071428571428573,20.785714285714285
2023-08-21,17,0,0,8,0,597,27.0,22.0,15.0,25.0,23.571428571428573,21.142857142857142,21.107142857142858
2023-08-22,34,0,1,8,0,598,17.0,26.0,15.0,17.0,22.857142857142858,21.285714285714285,20.821428571428573
2023-08-23,23,0,2,8,0,599,34.0,18.0,19.0,22.0,24.0,22.642857142857142,21.428571428571427
2023-08-24,21,0,3,8,0,600,23.0,30.0,22.0,15.0,24.714285714285715,22.928571428571427,21.464285714285715
2023-08-25,25,0,4,8,0,601,21.0,22.0,17.0,19.0,23.428571428571427,22.857142857142858,21.678571428571427
2023-08-26,23,0,5,8,1,602,25.0,20.0,24.0,23.0,23.857142857142858,23.428571428571427,21.892857142857142
2023-08-27,11,0,6,8,1,603,23.0,27.0,19.0,21.0,24.285714285714285,23.357142857142858,21.892857142857142
2023-08-28,22,0,0,8,0,604,11.0,17.0,22.0,21.0,22.0,22.785714285714285,21.535714285714285
2023-08-29,30,0,1,8,0,605,22.0,34.0,26.0,23.0,22.714285714285715,22.785714285714285,21.571428571428573
2023-08-30,20,0,2,8,0,606,30.0,23.0,18.0,23.0,22.142857142857142,23.071428571428573,21.821428571428573
2023-08-31,22,0,3,8,0,607,20.0,21.0,30.0,16.0,21.714285714285715,23.214285714285715,21.714285714285715
2023-09-01,21,0,4,9,0,608,22.0,25.0,22.0,19.0,21.857142857142858,22.642857142857142,21.928571428571427
2023-09-02,19,0,5,9,1,609,21.0,23.0,20.0,25.0,21.285714285714285,22.571428571428573,22.0
2023-09-03,16,0,6,9,1,610,19.0,11.0,27.0,26.0,20.714285714285715,22.5,21.785714285714285
2023-09-04,21,1,0,9,0,611,16.0,22.0,17.0,15.0,21.428571428571427,21.714285714285715,21.428571428571427
2023-09-05,27,0,1,9,0,612,21.0,30.0,34.0,15.0,21.285714285714285,22.0,21.642857142857142
2023-09-06,19,0,2,9,0,613,27.0,20.0,23.0,19.0,20.857142857142858,21.5,22.071428571428573
2023-09-07,16,0,3,9,0,614,19.0,22.0,21.0,22.0,20.714285714285715,21.214285714285715,22.071428571428573
2023-09-08,20,0,4,9,0,615,16.0,21.0,25.0,17.0,19.857142857142858,20.857142857142858,21.857142857142858
2023-09-09,21,0,5,9,1,616,20.0,19.0,23.0,24.0,19.714285714285715,20.5,21.964285714285715
2023-09-10,18,0,6,9,1,617,21.0,16.0,11.0,19.0,20.0,20.357142857142858,21.857142857142858
2023-09-11,20,0,0,9,0,618,18.0,21.0,22.0,22.0,20.285714285714285,20.857142857142858,21.821428571428573
2023-09-12,29,0,1,9,0,619,20.0,27.0,30.0,26.0,20.142857142857142,20.714285714285715,21.75
2023-09-13,17,0,2,9,0,620,29.0,19.0,20.0,18.0,20.428571428571427,20.642857142857142,21.857142857142858
2023-09-14,22,0,3,9,0,621,17.0,16.0,22.0,30.0,20.142857142857142,20.428571428571427,21.821428571428573
2023-09-15,26,0,4,9,0,622,22.0,20.0,21.0,22.0,21.0,20.428571428571427,21.535714285714285
2023-09-16,17,0,5,9,1,623,26.0,21.0,19.0,20.0,21.857142857142858,20.785714285714285,21.678571428571427
2023-09-17,22,0,6,9,1,624,17.0,18.0,16.0,27.0,21.285714285714285,20.642857142857142,21.571428571428573
2023-09-18,29,0,0,9,0,625,22.0,20.0,21.0,17.0,21.857142857142858,21.071428571428573,21.392857142857142
2023-09-19,14,0,1,9,0,626,29.0,29.0,27.0,34.0,23.142857142857142,21.642857142857142,21.821428571428573
2023-09-20,18,0,2,9,0,627,14.0,17.0,19.0,23.0,21.0,20.714285714285715,21.107142857142858
2023-09-21,21,0,3,9,0,628,18.0,22.0,16.0,21.0,21.142857142857142,20.642857142857142,20.928571428571427
2023-09-22,23,0,4,9,0,629,21.0,26.0,20.0,25.0,21.0,21.0,20.928571428571427
2023-09-23,20,0,5,9,1,630,23.0,17.0,21.0,23.0,20.571428571428573,21.214285714285715,20.857142857142858
2023-09-24,20,0,6,9,1,631,20.0,22.0,18.0,11.0,21.0,21.142857142857142,20.75
2023-09-25,27,0,0,9,0,632,20.0,29.0,20.0,22.0,20.714285714285715,21.285714285714285,21.071428571428573
2023-09-26,27,0,1,9,0,633,27.0,14.0,29.0,30.0,20.428571428571427,21.785714285714285,21.25
2023-09-27,29,0,2,9,0,634,27.0,18.0,17.0,20.0,22.285714285714285,21.642857142857142,21.142857142857142
2023-09-28,22,0,3,9,0,635,29.0,21.0,22.0,22.0,23.857142857142858,22.5,21.464285714285715
2023-09-29,21,0,4,9,0,636,22.0,23.0,26.0,21.0,24.0,22.5,21.464285714285715
2023-09-30,15,0,5,9,1,637,21.0,20.0,17.0,19.0,23.714285714285715,22.142857142857142,21.464285714285715
2023-10-01,19,0,6,10,1,638,15.0,20.0,22.0,16.0,23.0,22.0,21.321428571428573
2023-10-02,21,0,0,10,0,639,19.0,27.0,29.0,21.0,22.857142857142858,21.785714285714285,21.428571428571427
2023-10-03,15,0,1,10,0,640,21.0,27.0,14.0,27.0,22.0,21.214285714285715,21.428571428571427
2023-10-04,16,0,2,10,0,641,15.0,29.0,18.0,19.0,20.285714285714285,21.285714285714285,21.0
2023-10-05,26,0,3,10,0,642,16.0,22.0,21.0,16.0,18.428571428571427,21.142857142857142,20.892857142857142
2023-10-06,25,0,4,10,0,643,26.0,21.0,23.0,20.0,19.0,21.5,21.25
2023-10-07,17,0,5,10,1,644,25.0,15.0,20.0,21.0,19.571428571428573,21.642857142857142,21.428571428571427
2023-10-08,13,0,6,10,1,645,17.0,19.0,20.0,18.0,19.857142857142858,21.428571428571427,21.285714285714285
2023-10-09,20,1,0,10,0,646,13.0,21.0,27.0,20.0,19.0,20.928571428571427,21.107142857142858
2023-10-10,21,0,1,10,0,647,20.0,15.0,27.0,29.0,18.857142857142858,20.428571428571427,21.107142857142858
2023-10-11,21,0,2,10,0,648,21.0,16.0,29.0,17.0,19.714285714285715,20.0,20.821428571428573
2023-10-12,24,0,3,10,0,649,21.0,26.0,22.0,22.0,20.428571428571427,19.428571428571427,20.964285714285715
2023-10-13,20,0,4,10,0,650,24.0,25.0,21.0,26.0,20.142857142857142,19.571428571428573,21.035714285714285
2023-10-14,16,0,5,10,1,651,20.0,17.0,15.0,17.0,19.428571428571427,19.5,20.821428571428573
2023-10-15,28,0,6,10,1,652,16.0,13.0,19.0,22.0,19.285714285714285,19.571428571428573,20.785714285714285
2023-10-16,23,0,0,10,0,653,28.0,20.0,21.0,29.0,21.428571428571427,20.214285714285715,21.0
2023-10-17,23,0,1,10,0,654,23.0,21.0,15.0,14.0,21.857142857142858,20.357142857142858,20.785714285714285
2023-10-18,23,0,2,10,0,655,23.0,21.0,16.0,18.0,22.142857142857142,20.928571428571427,21.107142857142858
2023-10-19,16,0,3,10,0,656,23.0,24.0,26.0,21.0,22.428571428571427,21.428571428571427,21.285714285714285
2023-10-20,24,0,4,10,0,657,16.0,20.0,25.0,23.0,21.285714285714285,20.714285714285715,21.107142857142858
2023-10-21,17,0,5,10,1,658,24.0,16.0,17.0,20.0,21.857142857142858,20.642857142857142,21.142857142857142
2023-10-22,25,0,6,10,1,659,17.0,28.0,13.0,20.0,22.0,20.642857142857142,21.035714285714285
2023-10-23,23,0,0,10,0,660,25.0,23.0,20.0,27.0,21.571428571428573,21.5,21.214285714285715
2023-10-24,16,0,1,10,0,661,23.0,23.0,21.0,27.0,21.571428571428573,21.714285714285715,21.071428571428573
2023-10-25,24,0,2,10,0,662,16.0,23.0,21.0,29.0,20.571428571428573,21.357142857142858,20.678571428571427
2023-10-26,31,0,3,10,0,663,24.0,16.0,24.0,22.0,20.714285714285715,21.571428571428573,20.5
2023-10-27,20,0,4,10,0,664,31.0,24.0,20.0,21.0,22.857142857142858,22.071428571428573,20.821428571428573
2023-10-28,21,0,5,10,1,665,20.0,17.0,16.0,15.0,22.285714285714285,22.071428571428573,20.785714285714285
2023-10-29,20,0,6,10,1,666,21.0,25.0,28.0,19.0,22.857142857142858,22.428571428571427,21.0
2023-10-30,22,0,0,10,0,667,20.0,23.0,23.0,21.0,22.142857142857142,21.857142857142858,21.035714285714285
2023-10-31,26,0,1,10,0,668,22.0,16.0,23.0,15.0,22.0,21.785714285714285,21.071428571428573
2023-11-01,23,0,2,11,0,669,26.0,24.0,23.0,16.0,23.428571428571427,22.0,21.464285714285715
2023-11-02,15,0,3,11,0,670,23.0,31.0,16.0,26.0,23.285714285714285,22.0,21.714285714285715
2023-11-03,11,0,4,11,0,671,15.0,20.0,24.0,25.0,21.0,21.928571428571427,21.321428571428573
2023-11-04,21,0,5,11,1,672,11.0,21.0,17.0,17.0,19.714285714285715,21.0,20.821428571428573
2023-11-05,14,0,6,11,1,673,21.0,20.0,25.0,13.0,19.714285714285715,21.285714285714285,20.964285714285715
2023-11-06,16,0,0,11,0,674,14.0,22.0,23.0,20.0,18.857142857142858,20.5,21.0
2023-11-07,24,0,1,11,0,675,16.0,26.0,16.0,21.0,18.0,20.0,20.857142857142858
2023-11-08,24,0,2,11,0,676,24.0,23.0,24.0,21.0,17.714285714285715,20.571428571428573,20.964285714285715
2023-11-09,22,0,3,11,0,677,24.0,15.0,31.0,24.0,17.857142857142858,20.571428571428573,21.071428571428573
2023-11-10,22,1,4,11,0,678,22.0,11.0,20.0,20.0,18.857142857142858,19.928571428571427,21.0
2023-11-11,18,1,5,11,1,679,22.0,21.0,21.0,16.0,20.428571428571427,20.071428571428573,21.071428571428573
2023-11-12,18,0,6,11,1,680,18.0,14.0,20.0,28.0,20.0,19.857142857142858,21.142857142857142
2023-11-13,21,0,0,11,0,681,18.0,16.0,22.0,23.0,20.571428571428573,19.714285714285715,20.785714285714285
2023-11-14,25,0,1,11,0,682,21.0,24.0,26.0,23.0,21.285714285714285,19.642857142857142,20.714285714285715
2023-11-15,18,0,2,11,0,683,25.0,24.0,23.0,23.0,21.428571428571427,19.571428571428573,20.785714285714285
2023-11-16,15,0,3,11,0,684,18.0,22.0,15.0,16.0,20.571428571428573,19.214285714285715,20.607142857142858
2023-11-17,28,0,4,11,0,685,15.0,22.0,11.0,24.0,19.571428571428573,19.214285714285715,20.571428571428573
2023-11-18,22,0,5,11,1,686,28.0,18.0,21.0,17.0,20.428571428571427,20.428571428571427,20.714285714285715
2023-11-19,23,0,6,11,1,687,22.0,18.0,14.0,25.0,21.0,20.5,20.892857142857142
2023-11-20,16,0,0,11,0,688,23.0,21.0,16.0,23.0,21.714285714285715,21.142857142857142,20.821428571428573
2023-11-21,20,0,1,11,0,689,16.0,25.0,24.0,16.0,21.0,21.142857142857142,20.571428571428573
2023-11-22,20,0,2,11,0,690,20.0,18.0,24.0,24.0,20.285714285714285,20.857142857142858,20.714285714285715
2023-11-23,17,1,3,11,0,691,20.0,15.0,22.0,31.0,20.571428571428573,20.571428571428573,20.571428571428573
2023-11-24,20,0,4,11,0,692,17.0,28.0,22.0,20.0,20.857142857142858,20.214285714285715,20.071428571428573
2023-11-25,34,0,5,11,1,693,20.0,22.0,18.0,21.0,19.714285714285715,20.071428571428573,20.071428571428573
2023-11-26,25,0,6,11,1,694,34.0,23.0,18.0,20.0,21.428571428571427,21.214285714285715,20.535714285714285
2023-11-27,15,0,0,11,0,695,25.0,16.0,21.0,22.0,21.714285714285715,21.714285714285715,20.714285714285715
2023-11-28,16,0,1,11,0,696,15.0,20.0,25.0,26.0,21.571428571428573,21.285714285714285,20.464285714285715
2023-11-29,18,0,2,11,0,697,16.0,20.0,18.0,23.0,21.0,20.642857142857142,20.107142857142858
2023-11-30,21,0,3,11,0,698,18.0,17.0,15.0,15.0,20.714285714285715,20.642857142857142,19.928571428571427
2023-12-01,21,0,4,12,0,699,21.0,20.0,28.0,11.0,21.285714285714285,21.071428571428573,20.142857142857142
2023-12-02,26,0,5,12,1,700,21.0,34.0,22.0,21.0,21.428571428571427,20.571428571428573,20.5
2023-12-03,19,0,6,12,1,701,26.0,25.0,23.0,14.0,20.285714285714285,20.857142857142858,20.678571428571427
2023-12-04,16,0,0,12,0,702,19.0,15.0,16.0,16.0,19.428571428571427,20.571428571428573,20.857142857142858
2023-12-05,18,0,1,12,0,703,16.0,16.0,20.0,24.0,19.571428571428573,20.571428571428573,20.857142857142858
2023-12-06,23,0,2,12,0,704,18.0,18.0,20.0,24.0,19.857142857142858,20.428571428571427,20.642857142857142
2023-12-07,21,0,3,12,0,705,23.0,21.0,17.0,22.0,20.571428571428573,20.642857142857142,20.607142857142858
2023-12-08,26,0,4,12,0,706,21.0,21.0,20.0,22.0,20.571428571428573,20.928571428571427,20.571428571428573
2023-12-09,16,0,5,12,1,707,26.0,26.0,34.0,18.0,21.285714285714285,21.357142857142858,20.714285714285715
2023-12-10,13,0,6,12,1,708,16.0,19.0,25.0,18.0,19.857142857142858,20.071428571428573,20.642857142857142
2023-12-11,25,0,0,12,0,709,13.0,16.0,15.0,21.0,19.0,19.214285714285715,20.464285714285715
2023-12-12,18,0,1,12,0,710,25.0,18.0,16.0,25.0,20.285714285714285,19.928571428571427,20.607142857142858
2023-12-13,26,0,2,12,0,711,18.0,23.0,18.0,18.0,20.285714285714285,20.071428571428573,20.357142857142858
2023-12-14,17,0,3,12,0,712,26.0,21.0,21.0,15.0,20.714285714285715,20.642857142857142,20.642857142857142
2023-12-15,20,0,4,12,0,713,17.0,26.0,21.0,28.0,20.142857142857142,20.357142857142858,20.714285714285715
2023-12-16,20,0,5,12,1,714,20.0,16.0,26.0,22.0,19.285714285714285,20.285714285714285,20.428571428571427
2023-12-17,20,0,6,12,1,715,20.0,13.0,19.0,23.0,19.857142857142858,19.857142857142858,20.357142857142858
2023-12-18,21,0,0,12,0,716,20.0,25.0,16.0,16.0,20.857142857142858,19.928571428571427,20.25
2023-12-19,24,0,1,12,0,717,21.0,18.0,18.0,20.0,20.285714285714285,20.285714285714285,20.428571428571427
2023-12-20,21,0,2,12,0,718,24.0,26.0,23.0,20.0,21.142857142857142,20.714285714285715,20.571428571428573
2023-12-21,26,0,3,12,0,719,21.0,17.0,21.0,17.0,20.428571428571427,20.571428571428573,20.607142857142858
2023-12-22,25,0,4,12,0,720,26.0,20.0,26.0,20.0,21.714285714285715,20.928571428571427,20.928571428571427
2023-12-23,25,0,5,12,1,721,25.0,20.0,16.0,34.0,22.428571428571427,20.857142857142858,21.107142857142858
2023-12-24,18,0,6,12,1,722,25.0,20.0,13.0,25.0,23.142857142857142,21.5,20.785714285714285
2023-12-25,21,1,0,12,0,723,18.0,21.0,25.0,15.0,22.857142857142858,21.857142857142858,20.535714285714285
2023-12-26,23,0,1,12,0,724,21.0,24.0,18.0,16.0,22.857142857142858,21.571428571428573,20.75
2023-12-27,23,0,2,12,0,725,23.0,21.0,26.0,18.0,22.714285714285715,21.928571428571427,21.0
2023-12-28,21,0,3,12,0,726,23.0,26.0,17.0,21.0,23.0,21.714285714285715,21.178571428571427
2023-12-29,27,0,4,12,0,727,21.0,25.0,20.0,21.0,22.285714285714285,22.0,21.178571428571427
2023-12-30,16,0,5,12,1,728,27.0,25.0,20.0,26.0,22.571428571428573,22.5,21.392857142857142
2023-12-31,24,0,6,12,1,729,16.0,18.0,20.0,19.0,21.285714285714285,22.214285714285715,21.035714285714285
